0,migrations
1,context-switches
,
,
15961,cache-references
5324,cache-misses
1823439,cycles
630914,instructions
140713,branches
168,faults
0,migrations
1,context-switches
,
,
16549,cache-references
5340,cache-misses
1871438,cycles
604911,instructions
134477,branches
167,faults
0,migrations
1,context-switches
,
,
17238,cache-references
8613,cache-misses
2212080,cycles
632585,instructions
141302,branches
167,faults
0,migrations
1,context-switches
,
,
16338,cache-references
6282,cache-misses
1935539,cycles
628793,instructions
140485,branches
167,faults
0,migrations
1,context-switches
,
,
19200,cache-references
7395,cache-misses
2232983,cycles
647724,instructions
144106,branches
168,faults
0,migrations
2,context-switches
,
,
20770,cache-references
8650,cache-misses
2429018,cycles
630751,instructions
140042,branches
167,faults
0,migrations
1,context-switches
,
,
18426,cache-references
9060,cache-misses
2229682,cycles
629293,instructions
140326,branches
167,faults
0,migrations
2,context-switches
,
,
17782,cache-references
6017,cache-misses
1925240,cycles
615470,instructions
137082,branches
167,faults
0,migrations
1,context-switches
,
,
18442,cache-references
8728,cache-misses
2503722,cycles
613445,instructions
136328,branches
168,faults
0,migrations
2,context-switches
,
,
17578,cache-references
6420,cache-misses
2022202,cycles
610428,instructions
135893,branches
167,faults
0,migrations
1,context-switches
,
,
18204,cache-references
5586,cache-misses
2007258,cycles
620628,instructions
138026,branches
168,faults
0,migrations
2,context-switches
,
,
28085,cache-references
11673,cache-misses
3049425,cycles
707011,instructions
155441,branches
168,faults
0,migrations
4,context-switches
,
,
19972,cache-references
7467,cache-misses
2668432,cycles
607803,instructions
135052,branches
167,faults
0,migrations
1,context-switches
,
,
19349,cache-references
8319,cache-misses
2167527,cycles
646788,instructions
144150,branches
168,faults
0,migrations
1,context-switches
,
,
18819,cache-references
6734,cache-misses
2029953,cycles
620398,instructions
137920,branches
168,faults
0,migrations
2,context-switches
,
,
17984,cache-references
6452,cache-misses
2004188,cycles
607779,instructions
134912,branches
168,faults
0,migrations
1,context-switches
,
,
16667,cache-references
4848,cache-misses
1843938,cycles
630604,instructions
140642,branches
167,faults
0,migrations
1,context-switches
,
,
16829,cache-references
6660,cache-misses
1935840,cycles
633042,instructions
141129,branches
168,faults
0,migrations
1,context-switches
,
,
22784,cache-references
8232,cache-misses
2390022,cycles
665857,instructions
147972,branches
168,faults
0,migrations
3,context-switches
,
,
16651,cache-references
7187,cache-misses
1968406,cycles
606083,instructions
133980,branches
167,faults
0,migrations
1,context-switches
,
,
16724,cache-references
5925,cache-misses
1893373,cycles
624143,instructions
138641,branches
168,faults
0,migrations
1,context-switches
,
,
16916,cache-references
8190,cache-misses
2262189,cycles
613588,instructions
136484,branches
168,faults
0,migrations
1,context-switches
,
,
21146,cache-references
9771,cache-misses
2410548,cycles
626568,instructions
139358,branches
167,faults
0,migrations
2,context-switches
,
,
16466,cache-references
7121,cache-misses
1972483,cycles
616847,instructions
136591,branches
167,faults
0,migrations
1,context-switches
,
,
16727,cache-references
5857,cache-misses
1858707,cycles
631651,instructions
140889,branches
168,faults
0,migrations
1,context-switches
,
,
23348,cache-references
10024,cache-misses
2641448,cycles
623654,instructions
138492,branches
168,faults
0,migrations
3,context-switches
,
,
24965,cache-references
10073,cache-misses
2859881,cycles
632371,instructions
140738,branches
168,faults
0,migrations
2,context-switches
,
,
17033,cache-references
5819,cache-misses
1940764,cycles
638270,instructions
142396,branches
167,faults
0,migrations
1,context-switches
,
,
17692,cache-references
7169,cache-misses
2083694,cycles
615053,instructions
136868,branches
167,faults
0,migrations
2,context-switches
,
,
17092,cache-references
7062,cache-misses
2056082,cycles
614031,instructions
136379,branches
167,faults
0,migrations
1,context-switches
,
,
16582,cache-references
5863,cache-misses
1910349,cycles
612126,instructions
135909,branches
167,faults
0,migrations
1,context-switches
,
,
21079,cache-references
9581,cache-misses
2745495,cycles
618814,instructions
137438,branches
168,faults
0,migrations
1,context-switches
,
,
19716,cache-references
5672,cache-misses
2104719,cycles
649950,instructions
144292,branches
167,faults
0,migrations
2,context-switches
,
,
17039,cache-references
7616,cache-misses
2055696,cycles
633901,instructions
141057,branches
168,faults
0,migrations
1,context-switches
,
,
17179,cache-references
8232,cache-misses
2279849,cycles
636983,instructions
141853,branches
168,faults
0,migrations
1,context-switches
,
,
20939,cache-references
9481,cache-misses
2596461,cycles
636109,instructions
141691,branches
168,faults
0,migrations
3,context-switches
,
,
25335,cache-references
9218,cache-misses
2566204,cycles
646563,instructions
144191,branches
168,faults
0,migrations
2,context-switches
,
,
16305,cache-references
5998,cache-misses
1878464,cycles
639724,instructions
142802,branches
168,faults
0,migrations
1,context-switches
,
,
20297,cache-references
8251,cache-misses
2415089,cycles
632856,instructions
141303,branches
167,faults
0,migrations
2,context-switches
,
,
24101,cache-references
10098,cache-misses
2570125,cycles
613490,instructions
136208,branches
168,faults
0,migrations
1,context-switches
,
,
18630,cache-references
8502,cache-misses
2274731,cycles
629945,instructions
140430,branches
167,faults
0,migrations
1,context-switches
,
,
32838,cache-references
12236,cache-misses
3272772,cycles
630031,instructions
140297,branches
168,faults
0,migrations
3,context-switches
,
,
16350,cache-references
5626,cache-misses
1827115,cycles
611462,instructions
135756,branches
168,faults
0,migrations
1,context-switches
,
,
18425,cache-references
5733,cache-misses
2005112,cycles
680110,instructions
148575,branches
168,faults
0,migrations
2,context-switches
,
,
20464,cache-references
7471,cache-misses
2404197,cycles
631007,instructions
140033,branches
168,faults
0,migrations
2,context-switches
,
,
17327,cache-references
8880,cache-misses
2210341,cycles
614254,instructions
136355,branches
167,faults
0,migrations
1,context-switches
,
,
16639,cache-references
5783,cache-misses
1910012,cycles
614292,instructions
136618,branches
167,faults
0,migrations
1,context-switches
,
,
18903,cache-references
9928,cache-misses
2307167,cycles
618393,instructions
137608,branches
167,faults
0,migrations
2,context-switches
,
,
18859,cache-references
6380,cache-misses
2015612,cycles
613709,instructions
136310,branches
168,faults
0,migrations
1,context-switches
,
,
20359,cache-references
6270,cache-misses
2494222,cycles
638455,instructions
141488,branches
168,faults
0,migrations
1,context-switches
,
,
16859,cache-references
4570,cache-misses
1852039,cycles
626650,instructions
139499,branches
168,faults
0,migrations
2,context-switches
,
,
18877,cache-references
6015,cache-misses
1985345,cycles
633789,instructions
140087,branches
167,faults
0,migrations
1,context-switches
,
,
41654,cache-references
18402,cache-misses
4270737,cycles
699138,instructions
155074,branches
168,faults
0,migrations
5,context-switches
,
,
20259,cache-references
7717,cache-misses
2431682,cycles
615711,instructions
136187,branches
167,faults
0,migrations
1,context-switches
,
,
17616,cache-references
6534,cache-misses
2035487,cycles
627102,instructions
139728,branches
167,faults
0,migrations
1,context-switches
,
,
17166,cache-references
8488,cache-misses
2139526,cycles
613652,instructions
136370,branches
167,faults
0,migrations
2,context-switches
,
,
18925,cache-references
10782,cache-misses
2474487,cycles
616702,instructions
137179,branches
167,faults
0,migrations
1,context-switches
,
,
17938,cache-references
5618,cache-misses
1965401,cycles
631031,instructions
140615,branches
168,faults
0,migrations
1,context-switches
,
,
31857,cache-references
7724,cache-misses
2830875,cycles
611359,instructions
135807,branches
167,faults
0,migrations
1,context-switches
,
,
16495,cache-references
6609,cache-misses
1994240,cycles
634365,instructions
141445,branches
168,faults
0,migrations
1,context-switches
,
,
16877,cache-references
7668,cache-misses
2005263,cycles
635992,instructions
141888,branches
168,faults
0,migrations
1,context-switches
,
,
16764,cache-references
8003,cache-misses
2011071,cycles
638097,instructions
141858,branches
168,faults
0,migrations
1,context-switches
,
,
17150,cache-references
7069,cache-misses
2074066,cycles
620003,instructions
138174,branches
167,faults
0,migrations
1,context-switches
,
,
27025,cache-references
12270,cache-misses
3384091,cycles
643944,instructions
143600,branches
168,faults
0,migrations
4,context-switches
,
,
17702,cache-references
6216,cache-misses
2048981,cycles
624132,instructions
139070,branches
167,faults
0,migrations
2,context-switches
,
,
19767,cache-references
6890,cache-misses
2161523,cycles
614813,instructions
136700,branches
168,faults
0,migrations
3,context-switches
,
,
16113,cache-references
4867,cache-misses
1784276,cycles
635540,instructions
141878,branches
168,faults
0,migrations
1,context-switches
,
,
21588,cache-references
7252,cache-misses
2269383,cycles
625097,instructions
138473,branches
168,faults
0,migrations
1,context-switches
,
,
26484,cache-references
9221,cache-misses
3039234,cycles
606933,instructions
134756,branches
168,faults
0,migrations
1,context-switches
,
,
16167,cache-references
6585,cache-misses
1913236,cycles
610077,instructions
135612,branches
167,faults
0,migrations
1,context-switches
,
,
15767,cache-references
4635,cache-misses
1779254,cycles
619925,instructions
137706,branches
168,faults
0,migrations
1,context-switches
,
,
19163,cache-references
8114,cache-misses
2186454,cycles
619444,instructions
137606,branches
168,faults
0,migrations
2,context-switches
,
,
22498,cache-references
9023,cache-misses
2464868,cycles
623923,instructions
137973,branches
168,faults
0,migrations
1,context-switches
,
,
19051,cache-references
7767,cache-misses
2301675,cycles
632882,instructions
140707,branches
168,faults
0,migrations
3,context-switches
,
,
16417,cache-references
4716,cache-misses
1784920,cycles
622021,instructions
138624,branches
167,faults
0,migrations
1,context-switches
,
,
17480,cache-references
6599,cache-misses
1995129,cycles
633233,instructions
141001,branches
168,faults
0,migrations
2,context-switches
,
,
16307,cache-references
7420,cache-misses
2029771,cycles
613807,instructions
136540,branches
168,faults
0,migrations
2,context-switches
,
,
20118,cache-references
8204,cache-misses
2284983,cycles
623824,instructions
138799,branches
168,faults
0,migrations
2,context-switches
,
,
20412,cache-references
10804,cache-misses
2639863,cycles
641599,instructions
142850,branches
168,faults
0,migrations
1,context-switches
,
,
19529,cache-references
9717,cache-misses
2295859,cycles
630897,instructions
139365,branches
168,faults
0,migrations
1,context-switches
,
,
16803,cache-references
5031,cache-misses
1837837,cycles
615186,instructions
136277,branches
168,faults
0,migrations
1,context-switches
,
,
20192,cache-references
5932,cache-misses
2092407,cycles
636234,instructions
141891,branches
168,faults
0,migrations
3,context-switches
,
,
16497,cache-references
5424,cache-misses
1821329,cycles
633409,instructions
141210,branches
168,faults
0,migrations
1,context-switches
,
,
15900,cache-references
4983,cache-misses
1819188,cycles
633445,instructions
141299,branches
168,faults
0,migrations
1,context-switches
,
,
18419,cache-references
7795,cache-misses
2161302,cycles
635704,instructions
141632,branches
168,faults
0,migrations
1,context-switches
,
,
20481,cache-references
8351,cache-misses
2328124,cycles
649520,instructions
145026,branches
168,faults
0,migrations
2,context-switches
,
,
16612,cache-references
7286,cache-misses
2024055,cycles
634173,instructions
141441,branches
168,faults
0,migrations
1,context-switches
,
,
23344,cache-references
8297,cache-misses
2549897,cycles
631388,instructions
140622,branches
168,faults
0,migrations
1,context-switches
,
,
25883,cache-references
8329,cache-misses
2598637,cycles
609439,instructions
135594,branches
168,faults
0,migrations
1,context-switches
,
,
19922,cache-references
9472,cache-misses
2354396,cycles
615735,instructions
136881,branches
167,faults
0,migrations
2,context-switches
,
,
16313,cache-references
6934,cache-misses
1913003,cycles
601687,instructions
133374,branches
168,faults
0,migrations
2,context-switches
,
,
17892,cache-references
7215,cache-misses
2059755,cycles
640081,instructions
141556,branches
168,faults
0,migrations
2,context-switches
,
,
16075,cache-references
5305,cache-misses
1882113,cycles
599322,instructions
132947,branches
167,faults
0,migrations
1,context-switches
,
,
25481,cache-references
8004,cache-misses
2620647,cycles
618242,instructions
137379,branches
168,faults
0,migrations
1,context-switches
,
,
16003,cache-references
5571,cache-misses
1829183,cycles
612094,instructions
135869,branches
168,faults
0,migrations
1,context-switches
,
,
16387,cache-references
5893,cache-misses
1903289,cycles
610628,instructions
135697,branches
167,faults
0,migrations
1,context-switches
,
,
16089,cache-references
6266,cache-misses
1860370,cycles
612315,instructions
135837,branches
168,faults
0,migrations
1,context-switches
,
,
19534,cache-references
6827,cache-misses
2201545,cycles
613765,instructions
136141,branches
167,faults
0,migrations
1,context-switches
,
,
17430,cache-references
6663,cache-misses
1971108,cycles
607956,instructions
135051,branches
168,faults
0,migrations
1,context-switches
,
,
16982,cache-references
5573,cache-misses
1927017,cycles
616379,instructions
136844,branches
168,faults
0,migrations
2,context-switches
,
,
16481,cache-references
7493,cache-misses
1951939,cycles
610077,instructions
135446,branches
168,faults
0,migrations
1,context-switches
,
,
22063,cache-references
9200,cache-misses
2821962,cycles
614438,instructions
136450,branches
168,faults
0,migrations
2,context-switches
,
,
25679,cache-references
12540,cache-misses
3261406,cycles
629514,instructions
139779,branches
168,faults
0,migrations
2,context-switches
,
,
19106,cache-references
5887,cache-misses
2393524,cycles
610971,instructions
135565,branches
168,faults
0,migrations
1,context-switches
,
,
15357,cache-references
4881,cache-misses
1764703,cycles
615831,instructions
136883,branches
168,faults
0,migrations
1,context-switches
,
,
18481,cache-references
6953,cache-misses
2205913,cycles
610973,instructions
135735,branches
168,faults
0,migrations
1,context-switches
,
,
18290,cache-references
7297,cache-misses
2068687,cycles
623008,instructions
138469,branches
168,faults
0,migrations
2,context-switches
,
,
21324,cache-references
6631,cache-misses
2428120,cycles
613454,instructions
136241,branches
168,faults
0,migrations
1,context-switches
,
,
16406,cache-references
7935,cache-misses
2097693,cycles
611601,instructions
135743,branches
168,faults
0,migrations
2,context-switches
,
,
20383,cache-references
6476,cache-misses
2296656,cycles
612473,instructions
136237,branches
168,faults
0,migrations
1,context-switches
,
,
19138,cache-references
7062,cache-misses
2270466,cycles
618174,instructions
137114,branches
168,faults
0,migrations
1,context-switches
,
,
16141,cache-references
6740,cache-misses
1927820,cycles
605943,instructions
134585,branches
167,faults
0,migrations
1,context-switches
,
,
19306,cache-references
7432,cache-misses
2151520,cycles
634615,instructions
141229,branches
168,faults
0,migrations
2,context-switches
,
,
17394,cache-references
5622,cache-misses
1943311,cycles
610841,instructions
135683,branches
168,faults
0,migrations
1,context-switches
,
,
16056,cache-references
4826,cache-misses
1812204,cycles
596771,instructions
132537,branches
167,faults
0,migrations
1,context-switches
,
,
19713,cache-references
7220,cache-misses
2183089,cycles
630666,instructions
139999,branches
168,faults
0,migrations
1,context-switches
,
,
19851,cache-references
8099,cache-misses
2361355,cycles
624695,instructions
138893,branches
168,faults
0,migrations
5,context-switches
,
,
20920,cache-references
7903,cache-misses
2268271,cycles
623034,instructions
138536,branches
168,faults
0,migrations
1,context-switches
,
,
17470,cache-references
6683,cache-misses
2037020,cycles
627018,instructions
139437,branches
167,faults
0,migrations
1,context-switches
,
,
15677,cache-references
7918,cache-misses
2097506,cycles
611353,instructions
135980,branches
167,faults
0,migrations
1,context-switches
,
,
16533,cache-references
4904,cache-misses
1847031,cycles
598850,instructions
132904,branches
168,faults
0,migrations
1,context-switches
,
,
15934,cache-references
7053,cache-misses
1922365,cycles
608260,instructions
135137,branches
167,faults
0,migrations
1,context-switches
,
,
18462,cache-references
4773,cache-misses
1872050,cycles
623575,instructions
138569,branches
168,faults
0,migrations
1,context-switches
,
,
15683,cache-references
3852,cache-misses
1706523,cycles
607146,instructions
134998,branches
167,faults
0,migrations
1,context-switches
,
,
17675,cache-references
8829,cache-misses
2219470,cycles
625833,instructions
139122,branches
168,faults
0,migrations
1,context-switches
,
,
18372,cache-references
6477,cache-misses
2013885,cycles
615498,instructions
136704,branches
168,faults
0,migrations
1,context-switches
,
,
17503,cache-references
4700,cache-misses
1887409,cycles
620068,instructions
137756,branches
168,faults
0,migrations
1,context-switches
,
,
23374,cache-references
12814,cache-misses
2959944,cycles
620347,instructions
137900,branches
168,faults
0,migrations
2,context-switches
,
,
20053,cache-references
8310,cache-misses
2360735,cycles
613090,instructions
135920,branches
168,faults
0,migrations
2,context-switches
,
,
19328,cache-references
4956,cache-misses
1998950,cycles
626144,instructions
139232,branches
168,faults
0,migrations
1,context-switches
,
,
16694,cache-references
5420,cache-misses
1912134,cycles
612951,instructions
136071,branches
168,faults
0,migrations
1,context-switches
,
,
17645,cache-references
6360,cache-misses
1992406,cycles
607288,instructions
134798,branches
167,faults
0,migrations
1,context-switches
,
,
20301,cache-references
6053,cache-misses
2463498,cycles
608509,instructions
135212,branches
167,faults
0,migrations
1,context-switches
,
,
20694,cache-references
7184,cache-misses
2222386,cycles
623381,instructions
138812,branches
168,faults
0,migrations
4,context-switches
,
,
15793,cache-references
6446,cache-misses
1925136,cycles
614628,instructions
136601,branches
168,faults
0,migrations
1,context-switches
,
,
19706,cache-references
8956,cache-misses
2259444,cycles
613795,instructions
136483,branches
167,faults
0,migrations
1,context-switches
,
,
16252,cache-references
5332,cache-misses
1869734,cycles
613779,instructions
136267,branches
168,faults
0,migrations
1,context-switches
,
,
16447,cache-references
7288,cache-misses
1971979,cycles
615721,instructions
136623,branches
168,faults
0,migrations
1,context-switches
,
,
18408,cache-references
6367,cache-misses
2087129,cycles
622391,instructions
137955,branches
168,faults
0,migrations
1,context-switches
,
,
19695,cache-references
7503,cache-misses
2266117,cycles
607689,instructions
134988,branches
168,faults
0,migrations
1,context-switches
,
,
18386,cache-references
9311,cache-misses
2296790,cycles
617437,instructions
137412,branches
168,faults
0,migrations
2,context-switches
,
,
15857,cache-references
5025,cache-misses
1756196,cycles
598468,instructions
132778,branches
167,faults
0,migrations
1,context-switches
,
,
18055,cache-references
4503,cache-misses
1834279,cycles
614581,instructions
136595,branches
168,faults
0,migrations
2,context-switches
,
,
26094,cache-references
9064,cache-misses
3155547,cycles
625016,instructions
139052,branches
167,faults
0,migrations
1,context-switches
,
,
18535,cache-references
5709,cache-misses
2049260,cycles
619961,instructions
137823,branches
167,faults
0,migrations
1,context-switches
,
,
15705,cache-references
4977,cache-misses
1785988,cycles
608564,instructions
135125,branches
167,faults
0,migrations
1,context-switches
,
,
17699,cache-references
5882,cache-misses
2002949,cycles
608264,instructions
135001,branches
168,faults
0,migrations
1,context-switches
,
,
19092,cache-references
6429,cache-misses
2274197,cycles
627529,instructions
139532,branches
168,faults
0,migrations
1,context-switches
,
,
15905,cache-references
5431,cache-misses
1901292,cycles
610612,instructions
135497,branches
168,faults
0,migrations
1,context-switches
,
,
17617,cache-references
5090,cache-misses
2034220,cycles
606183,instructions
134620,branches
167,faults
0,migrations
1,context-switches
,
,
20217,cache-references
6551,cache-misses
2140854,cycles
631328,instructions
140416,branches
168,faults
0,migrations
3,context-switches
,
,
18975,cache-references
6303,cache-misses
2050458,cycles
624107,instructions
138371,branches
168,faults
0,migrations
1,context-switches
,
,
20925,cache-references
9175,cache-misses
2485932,cycles
611041,instructions
135786,branches
167,faults
0,migrations
2,context-switches
,
,
15975,cache-references
7049,cache-misses
1942304,cycles
609531,instructions
135398,branches
167,faults
0,migrations
1,context-switches
,
,
19415,cache-references
8393,cache-misses
2310913,cycles
625131,instructions
138954,branches
168,faults
0,migrations
3,context-switches
,
,
17830,cache-references
7688,cache-misses
2148872,cycles
631694,instructions
139405,branches
168,faults
0,migrations
1,context-switches
,
,
16500,cache-references
6491,cache-misses
1896262,cycles
608226,instructions
135115,branches
167,faults
0,migrations
1,context-switches
,
,
17931,cache-references
9116,cache-misses
2360613,cycles
611502,instructions
135778,branches
168,faults
0,migrations
1,context-switches
,
,
20802,cache-references
8750,cache-misses
2528443,cycles
642601,instructions
143690,branches
167,faults
0,migrations
2,context-switches
,
,
20595,cache-references
9158,cache-misses
2515249,cycles
667495,instructions
147772,branches
168,faults
0,migrations
2,context-switches
,
,
16377,cache-references
6010,cache-misses
1895846,cycles
612824,instructions
135998,branches
167,faults
0,migrations
1,context-switches
,
,
16505,cache-references
5410,cache-misses
1812963,cycles
603506,instructions
133482,branches
168,faults
0,migrations
1,context-switches
,
,
21394,cache-references
8602,cache-misses
2579111,cycles
615184,instructions
136734,branches
167,faults
0,migrations
2,context-switches
,
,
23820,cache-references
7637,cache-misses
2559064,cycles
609256,instructions
135310,branches
168,faults
0,migrations
2,context-switches
,
,
18670,cache-references
6979,cache-misses
2130434,cycles
607674,instructions
134591,branches
168,faults
0,migrations
2,context-switches
,
,
17631,cache-references
6265,cache-misses
1947212,cycles
607341,instructions
134914,branches
168,faults
0,migrations
1,context-switches
,
,
31283,cache-references
12489,cache-misses
3285708,cycles
675106,instructions
149590,branches
167,faults
0,migrations
2,context-switches
,
,
28765,cache-references
10197,cache-misses
3010706,cycles
653030,instructions
145611,branches
168,faults
0,migrations
2,context-switches
,
,
16249,cache-references
5434,cache-misses
1810977,cycles
633747,instructions
141346,branches
168,faults
0,migrations
1,context-switches
,
,
20444,cache-references
8562,cache-misses
2413307,cycles
638353,instructions
142384,branches
168,faults
0,migrations
2,context-switches
,
,
18033,cache-references
4644,cache-misses
1854026,cycles
624685,instructions
139109,branches
167,faults
0,migrations
1,context-switches
,
,
24500,cache-references
9725,cache-misses
2673787,cycles
639861,instructions
142390,branches
168,faults
0,migrations
3,context-switches
,
,
16559,cache-references
6633,cache-misses
1901108,cycles
633752,instructions
141429,branches
167,faults
0,migrations
1,context-switches
,
,
16110,cache-references
4134,cache-misses
1742507,cycles
613177,instructions
136209,branches
167,faults
0,migrations
1,context-switches
,
,
18596,cache-references
8953,cache-misses
2208753,cycles
616630,instructions
136939,branches
168,faults
0,migrations
2,context-switches
,
,
19981,cache-references
6009,cache-misses
2197597,cycles
619283,instructions
137786,branches
167,faults
0,migrations
2,context-switches
,
,
18884,cache-references
5960,cache-misses
2026356,cycles
629113,instructions
139707,branches
168,faults
0,migrations
1,context-switches
,
,
20777,cache-references
6639,cache-misses
2354211,cycles
626446,instructions
139336,branches
168,faults
0,migrations
1,context-switches
,
,
16555,cache-references
5270,cache-misses
1860188,cycles
612565,instructions
135946,branches
168,faults
0,migrations
1,context-switches
,
,
16390,cache-references
7164,cache-misses
1995054,cycles
626986,instructions
140039,branches
167,faults
0,migrations
1,context-switches
,
,
23178,cache-references
9054,cache-misses
2673349,cycles
653081,instructions
146041,branches
168,faults
0,migrations
3,context-switches
,
,
16315,cache-references
4286,cache-misses
1807726,cycles
634516,instructions
141546,branches
168,faults
0,migrations
2,context-switches
,
,
19054,cache-references
5166,cache-misses
2093566,cycles
636827,instructions
142291,branches
168,faults
0,migrations
1,context-switches
,
,
15971,cache-references
4139,cache-misses
1767207,cycles
612691,instructions
135623,branches
168,faults
0,migrations
1,context-switches
,
,
17135,cache-references
7519,cache-misses
2198961,cycles
630924,instructions
140652,branches
168,faults
0,migrations
1,context-switches
,
,
17084,cache-references
4022,cache-misses
1821535,cycles
636633,instructions
142213,branches
168,faults
0,migrations
1,context-switches
,
,
18636,cache-references
5056,cache-misses
1941335,cycles
609763,instructions
135489,branches
168,faults
0,migrations
1,context-switches
,
,
17205,cache-references
7738,cache-misses
2058822,cycles
646889,instructions
144324,branches
168,faults
0,migrations
1,context-switches
,
,
16170,cache-references
5870,cache-misses
1825501,cycles
610436,instructions
135549,branches
168,faults
0,migrations
1,context-switches
,
,
15835,cache-references
4285,cache-misses
1715417,cycles
633596,instructions
141713,branches
167,faults
0,migrations
1,context-switches
,
,
24621,cache-references
11093,cache-misses
2727559,cycles
613674,instructions
135729,branches
168,faults
0,migrations
1,context-switches
,
,
31245,cache-references
17953,cache-misses
3839510,cycles
682379,instructions
151071,branches
168,faults
0,migrations
3,context-switches
,
,
23355,cache-references
8030,cache-misses
2559027,cycles
650108,instructions
143911,branches
168,faults
0,migrations
1,context-switches
,
,
17725,cache-references
4268,cache-misses
1793854,cycles
620357,instructions
137962,branches
168,faults
0,migrations
2,context-switches
,
,
17102,cache-references
4972,cache-misses
1952958,cycles
637161,instructions
142265,branches
168,faults
0,migrations
1,context-switches
,
,
16964,cache-references
4960,cache-misses
1834038,cycles
635889,instructions
141969,branches
168,faults
0,migrations
2,context-switches
,
,
18433,cache-references
8075,cache-misses
2178743,cycles
619618,instructions
137835,branches
168,faults
0,migrations
2,context-switches
,
,
17020,cache-references
4244,cache-misses
1876911,cycles
636912,instructions
142220,branches
167,faults
0,migrations
2,context-switches
,
,
20656,cache-references
7278,cache-misses
2225289,cycles
621636,instructions
138368,branches
167,faults
0,migrations
1,context-switches
,
,
18216,cache-references
4898,cache-misses
1948706,cycles
631032,instructions
140740,branches
168,faults
0,migrations
1,context-switches
,
,
17924,cache-references
5349,cache-misses
1914871,cycles
621464,instructions
137935,branches
167,faults
0,migrations
1,context-switches
,
,
16920,cache-references
6518,cache-misses
1948483,cycles
610842,instructions
135552,branches
168,faults
0,migrations
1,context-switches
,
,
17144,cache-references
4872,cache-misses
1895013,cycles
615878,instructions
136929,branches
167,faults
0,migrations
1,context-switches
,
,
16679,cache-references
4298,cache-misses
1818217,cycles
608110,instructions
135050,branches
168,faults
0,migrations
2,context-switches
,
,
21221,cache-references
6756,cache-misses
2511679,cycles
607848,instructions
134924,branches
167,faults
0,migrations
1,context-switches
,
,
25968,cache-references
7679,cache-misses
2564677,cycles
619904,instructions
137643,branches
168,faults
0,migrations
1,context-switches
,
,
16702,cache-references
